sku,qty,is_in_stock
107316,0.0000,1
107318,0.0000,1
107320,0.0000,1
107321,0.0000,1
107322,0.0000,1
107323,0.0000,1
107326,0.0000,1
107329,0.0000,1
107330,0.0000,1
107331,0.0000,1
107335,0.0000,1
107337,0.0000,1
107338,0.0000,1
107339,0.0000,1
107340,0.0000,1
107341,0.0000,1
107342,0.0000,1
107344,0.0000,1
107347,0.0000,1
107348,0.0000,1
107349,0.0000,1
107353,0.0000,1
107356,0.0000,1
107357,0.0000,1
107359,0.0000,1
107362,0.0000,1
107364,0.0000,1
107365,0.0000,1
107366,0.0000,1
107370,0.0000,1
107371,0.0000,1
107373,0.0000,1
107374,0.0000,1
107375,0.0000,1
107376,0.0000,1
107377,0.0000,1
107381,0.0000,1
107382,0.0000,1
107383,0.0000,1
107384,0.0000,1
107385,0.0000,1
107386,0.0000,1
107391,0.0000,1
107393,0.0000,1
107395,0.0000,1
107396,0.0000,1
107397,0.0000,1
107398,0.0000,1
107402,0.0000,1
107404,0.0000,1
107405,0.0000,1
107406,0.0000,1
107411,0.0000,1
107413,0.0000,1
107415,0.0000,1
107416,0.0000,1
107417,0.0000,1
107418,0.0000,1
107436,0.0000,1
107438,0.0000,1
107439,0.0000,1
107440,0.0000,1
107442,0.0000,1
107443,0.0000,1
107444,0.0000,1
107445,0.0000,1
107447,0.0000,1
107448,0.0000,1
107450,0.0000,1
107451,0.0000,1
107452,0.0000,1
107453,0.0000,1
107454,0.0000,1
107456,0.0000,1
107457,0.0000,1
107507,0.0000,1
107508,0.0000,1
107509,0.0000,1
107510,0.0000,1
107511,0.0000,1
107512,0.0000,1
107514,0.0000,1
107515,0.0000,1
107517,0.0000,1
107518,0.0000,1
107519,0.0000,1
107520,0.0000,1
107521,0.0000,1
107522,0.0000,1
107523,0.0000,1
107524,0.0000,1
107529,0.0000,1
107530,0.0000,1
107532,0.0000,1
107533,0.0000,1
107535,0.0000,1
107536,0.0000,1
107538,0.0000,1
107539,0.0000,1
107540,0.0000,1
107541,0.0000,1
107542,0.0000,1
107543,0.0000,1
107544,0.0000,1
107545,0.0000,1
107560,0.0000,1
107563,0.0000,1
107570,0.0000,1
107571,0.0000,1
107572,0.0000,1
107573,0.0000,1
107574,0.0000,1
107575,0.0000,1
107577,0.0000,1
107579,0.0000,1
107581,0.0000,1
107582,0.0000,1
107583,0.0000,1
107584,0.0000,1
107591,0.0000,1
107592,0.0000,1
107597,0.0000,1
107598,0.0000,1
107599,0.0000,1
107600,0.0000,1
107601,0.0000,1
107603,0.0000,1
107606,0.0000,1
107611,0.0000,1
107612,0.0000,1
107613,0.0000,1
107614,0.0000,1
107615,0.0000,1
107652,0.0000,1
107653,0.0000,1
107662,0.0000,1
107663,0.0000,1
107664,0.0000,1
107665,0.0000,1
107666,0.0000,1
107667,0.0000,1
107672,0.0000,1
107674,0.0000,1
107676,0.0000,1
107677,0.0000,1
107678,0.0000,1
107679,0.0000,1
107680,0.0000,1
107681,0.0000,1
107682,0.0000,1
107683,0.0000,1
107684,0.0000,1
107685,0.0000,1
107686,0.0000,1
107687,0.0000,1
107697,0.0000,1
107698,0.0000,1
107699,0.0000,1
107700,0.0000,1
107701,0.0000,1
107702,0.0000,1
107703,0.0000,1
107714,0.0000,1
107721,0.0000,1
107724,0.0000,1
107732,0.0000,1
107746,0.0000,1
107750,0.0000,1
107751,0.0000,1
107752,0.0000,1
107753,0.0000,1
107754,0.0000,1
107755,0.0000,1
107926,0.0000,0
107927,0.0000,0
107942,0.0000,1
107944,0.0000,1
108077,0.0000,1
108093,0.0000,1
108094,2.0000,1
108095,0.0000,1
108096,0.0000,1
108097,0.0000,1
108098,0.0000,1
108099,0.0000,1
108100,0.0000,1
108101,0.0000,1
108102,4.0000,1
108103,5.0000,1
108104,5.0000,1
108105,3.0000,1
108106,3.0000,1
108107,4.0000,1
108108,3.0000,1
108109,0.0000,1
108110,0.0000,1
108112,0.0000,1
108113,1.0000,1
108114,3.0000,1
108115,0.0000,1
108116,3.0000,1
108117,3.0000,1
108118,0.0000,1
108119,5.0000,1
108120,1.0000,1
108123,0.0000,1
108124,0.0000,1
108125,0.0000,1
108126,0.0000,1
108127,0.0000,1
108128,0.0000,1
108129,0.0000,1
108130,1.0000,1
108131,0.0000,1
108132,0.0000,1
108133,0.0000,1
108134,0.0000,1
108135,0.0000,1
108136,0.0000,1
108137,0.0000,1
108139,0.0000,1
108141,0.0000,1
108142,7.0000,1
108143,0.0000,1
108144,0.0000,1
108145,4.0000,1
108146,0.0000,1
108147,1.0000,1
108148,0.0000,1
108149,0.0000,1
108150,0.0000,1
108151,0.0000,1
108152,0.0000,1
108153,0.0000,1
108154,0.0000,1
108155,0.0000,1
108156,0.0000,1
108157,0.0000,1
108158,0.0000,1
108160,0.0000,1
108161,0.0000,1
108162,4.0000,1
108163,0.0000,1
108164,0.0000,1
108165,0.0000,1
108166,0.0000,1
108167,0.0000,1
108168,0.0000,1
108169,0.0000,1
108170,0.0000,1
108171,0.0000,1
108172,0.0000,1
108173,0.0000,1
108174,3.0000,1
108175,0.0000,1
108176,0.0000,1
108177,0.0000,1
108178,0.0000,1
108179,0.0000,1
108181,0.0000,1
108182,0.0000,1
108183,0.0000,1
108184,0.0000,1
108185,0.0000,1
108186,0.0000,1
108187,0.0000,1
108188,0.0000,1
108210,0.0000,1
108211,0.0000,1
108212,0.0000,1
108213,0.0000,1
108214,0.0000,1
108216,0.0000,1
108217,0.0000,1
108219,0.0000,1
108220,0.0000,1
108221,0.0000,1
108222,0.0000,1
108223,0.0000,1
108224,0.0000,1
108225,0.0000,1
108226,0.0000,1
108227,0.0000,1
108228,0.0000,1
108229,0.0000,1
108230,0.0000,1
108231,0.0000,1
108232,0.0000,1
108236,0.0000,1
108237,0.0000,1
108238,0.0000,1
108239,0.0000,1
108240,0.0000,1
108241,0.0000,1
108242,0.0000,1
108243,1.0000,1
108244,0.0000,1
108245,0.0000,1
108246,2.0000,1
108247,0.0000,1
108248,2.0000,1
108249,0.0000,0
108250,0.0000,1
108251,1.0000,1
108252,0.0000,1
108253,1.0000,1
108254,2.0000,1
108255,0.0000,1
108256,2.0000,1
108257,0.0000,1
108258,1.0000,1
108259,0.0000,1
108260,0.0000,1
108261,0.0000,1
108262,2.0000,1
108263,0.0000,1
108264,0.0000,1
108265,0.0000,1
108266,0.0000,1
108267,0.0000,1
108268,0.0000,1
108270,0.0000,1
108272,0.0000,1
108273,0.0000,1
108274,0.0000,1
108275,0.0000,1
108276,0.0000,1
108277,0.0000,1
108278,0.0000,1
108279,0.0000,1
108280,0.0000,1
108281,0.0000,1
108282,0.0000,1
108283,0.0000,1
108284,3.0000,1
108285,0.0000,1
108286,0.0000,1
108287,0.0000,1
108288,0.0000,1
108289,0.0000,1
108290,0.0000,1
108291,0.0000,1
108292,0.0000,1
108293,0.0000,1
108294,0.0000,1
108295,0.0000,1
108296,0.0000,1
108297,0.0000,1
108298,0.0000,1
108299,0.0000,1
108300,0.0000,1
108301,0.0000,1
108302,0.0000,1
108303,0.0000,1
108304,0.0000,1
108305,0.0000,1
108306,0.0000,1
108307,0.0000,1
108308,0.0000,1
108309,0.0000,1
108310,0.0000,1
108311,0.0000,1
108312,0.0000,1
108313,0.0000,1
108314,0.0000,1
108315,0.0000,1
108316,0.0000,1
108317,0.0000,1
108318,0.0000,1
108319,0.0000,1
108320,0.0000,1
108321,0.0000,1
108322,0.0000,1
108323,0.0000,1
108324,0.0000,1
108325,0.0000,1
108326,0.0000,1
108327,0.0000,1
108328,0.0000,1
108329,0.0000,1
108330,0.0000,1
108331,0.0000,1
108332,0.0000,1
108333,0.0000,1
108334,0.0000,1
108335,0.0000,1
108336,0.0000,1
108337,0.0000,1
108338,0.0000,1
108339,0.0000,1
108340,0.0000,1
108341,0.0000,1
108342,0.0000,1
108343,0.0000,1
108344,0.0000,1
108345,0.0000,1
108347,0.0000,0
108348,0.0000,0
108349,0.0000,0
108350,0.0000,0
108351,0.0000,0
108352,0.0000,0
108353,0.0000,0
108354,0.0000,1
108355,0.0000,1
108356,0.0000,1
108357,0.0000,1
108358,0.0000,1
108359,0.0000,1
108360,0.0000,1
108361,0.0000,1
108362,0.0000,1
108363,0.0000,1
108364,0.0000,1
108365,0.0000,1
108366,0.0000,1
108367,0.0000,1
108368,0.0000,1
108369,0.0000,1
108370,0.0000,1
108371,0.0000,1
108372,0.0000,1
108373,0.0000,1
108374,0.0000,1
108375,0.0000,1
108376,0.0000,1
108377,0.0000,1
108378,0.0000,1
108379,0.0000,1
108380,0.0000,1
108381,0.0000,1
108382,0.0000,1
108383,0.0000,1
108384,0.0000,1
108385,0.0000,1
108386,0.0000,1
108387,0.0000,1
108388,0.0000,1
108389,0.0000,1
108390,0.0000,1
108391,0.0000,1
108392,0.0000,1
108393,0.0000,1
108394,0.0000,1
108395,0.0000,1
108396,0.0000,1
108397,0.0000,1
108398,0.0000,1
108399,0.0000,1
108400,0.0000,1
108401,0.0000,1
108402,0.0000,1
108403,0.0000,1
108404,0.0000,1
108405,0.0000,1
108406,0.0000,1
108407,0.0000,1
108408,0.0000,1
108409,0.0000,1
108410,0.0000,1
108411,0.0000,1
108412,0.0000,1
108413,0.0000,1
108414,0.0000,1
108415,0.0000,1
108416,0.0000,1
108417,0.0000,1
108418,0.0000,1
108419,0.0000,1
108420,0.0000,1
108421,0.0000,1
108422,0.0000,1
108423,0.0000,1
108424,0.0000,1
108425,0.0000,1
108426,0.0000,1
108427,0.0000,1
108428,0.0000,1
108429,0.0000,1
108430,0.0000,1
108431,0.0000,1
108432,0.0000,1
108433,0.0000,1
108434,0.0000,1
108435,0.0000,1
108436,0.0000,1
108437,0.0000,1
108438,0.0000,1
108439,0.0000,1
108440,0.0000,1
108441,0.0000,1
108442,0.0000,1
108443,0.0000,1
108444,0.0000,1
108445,0.0000,1
108446,0.0000,1
108447,0.0000,1
108448,0.0000,1
108449,0.0000,1
108450,0.0000,1
108451,0.0000,1
108452,0.0000,1
108453,0.0000,1
108454,0.0000,1
108455,0.0000,1
108456,0.0000,1
108457,0.0000,1
108458,0.0000,1
108459,0.0000,1
108460,0.0000,1
108461,0.0000,1
108462,0.0000,1
108463,0.0000,1
108464,0.0000,1
108465,0.0000,1
108466,0.0000,1
108467,0.0000,1
108468,0.0000,1
108469,0.0000,1
108470,0.0000,1
108471,0.0000,1
108472,0.0000,1
108473,0.0000,1
108474,0.0000,1
108475,0.0000,1
108476,0.0000,1
108477,0.0000,1
108478,0.0000,1
108479,0.0000,1
108480,0.0000,1
108481,0.0000,1
108482,0.0000,1
108483,0.0000,1
108484,0.0000,1
108485,0.0000,1
108486,0.0000,1
108487,0.0000,1
108488,0.0000,1
108489,0.0000,1
108490,0.0000,1
108491,0.0000,1
108492,0.0000,1
108493,0.0000,1
108494,2.0000,1
108495,0.0000,1
108496,4.0000,1
108497,0.0000,1
108498,0.0000,1
108499,0.0000,1
108500,0.0000,1
108501,0.0000,1
108502,0.0000,1
108503,0.0000,1
108504,0.0000,1
108505,0.0000,1
108506,0.0000,1
108507,0.0000,1
108508,0.0000,1
108509,0.0000,1
108510,0.0000,1
108511,0.0000,1
108512,0.0000,1
108513,2.0000,1
108514,0.0000,1
108515,2.0000,1
108516,0.0000,1
108517,0.0000,0
108518,0.0000,1
108519,0.0000,1
108520,1.0000,1
108521,0.0000,1
108522,0.0000,0
108523,0.0000,1
108524,0.0000,1
108525,0.0000,1
108526,0.0000,1
108530,0.0000,1
108531,0.0000,1
108532,0.0000,1
108533,0.0000,1
108534,0.0000,1
108535,0.0000,1
108536,0.0000,1
108537,0.0000,1
108538,0.0000,1
108539,0.0000,1
108540,0.0000,1
108541,0.0000,1
108542,0.0000,1
108543,0.0000,1
108544,0.0000,1
108545,0.0000,1
108546,0.0000,1
108547,0.0000,1
108548,0.0000,1
108549,0.0000,1
108550,0.0000,1
108551,0.0000,1
108552,0.0000,1
108553,0.0000,1
108554,0.0000,1
108555,0.0000,1
108556,0.0000,1
108557,0.0000,1
108558,0.0000,1
108559,0.0000,1
108560,0.0000,1
108561,0.0000,1
108562,0.0000,1
108563,0.0000,0
108564,0.0000,1
108565,0.0000,1
108566,0.0000,1
108567,0.0000,1
108568,5.0000,1
108569,5.0000,1
108570,0.0000,1
108571,2.0000,1
108572,0.0000,1
108573,2.0000,1
108574,3.0000,1
108575,4.0000,1
108576,0.0000,1
108577,0.0000,1
108578,0.0000,1
108579,0.0000,1
108580,0.0000,1
108581,0.0000,1
108582,0.0000,1
108583,0.0000,1
108584,0.0000,1
108585,0.0000,1
108586,0.0000,1
108587,0.0000,1
108588,0.0000,1
108589,0.0000,1
108590,0.0000,1
108591,0.0000,1
108592,0.0000,1
108593,0.0000,1
108594,0.0000,1
108595,0.0000,1
108596,0.0000,1
108597,0.0000,1
108599,0.0000,1
108604,0.0000,1
108607,0.0000,1
108608,0.0000,1
108609,0.0000,1
108610,0.0000,0
108617,0.0000,1
108618,0.0000,1
108633,0.0000,1
108634,0.0000,1
108636,0.0000,1
108637,0.0000,0
108638,0.0000,1
108639,0.0000,1
108640,0.0000,1
108641,0.0000,1
108642,0.0000,1
108643,0.0000,1
108644,0.0000,1
108645,0.0000,1
108646,0.0000,1
108647,0.0000,1
108648,0.0000,1
108649,0.0000,1
108650,0.0000,1
108651,0.0000,1
108652,0.0000,1
108653,0.0000,1
108654,0.0000,1
108655,0.0000,1
108656,0.0000,1
108657,0.0000,1
108658,0.0000,1
108659,0.0000,1
108660,0.0000,1
108661,0.0000,1
108662,0.0000,1
108663,0.0000,1
108664,0.0000,1
108665,0.0000,1
108666,0.0000,1
108667,0.0000,1
108668,0.0000,1
108669,0.0000,1
108670,0.0000,1
108671,0.0000,1
108672,0.0000,1
108673,0.0000,1
108674,0.0000,1
108675,0.0000,1
108676,0.0000,1
108677,0.0000,0
108678,0.0000,1
108680,0.0000,1
108681,0.0000,1
108682,0.0000,1
108683,0.0000,1
108684,0.0000,1
108685,0.0000,1
108686,0.0000,1
108687,0.0000,1
108688,0.0000,1
108689,0.0000,1
108690,0.0000,1
108691,0.0000,1
108692,0.0000,1
108693,0.0000,1
108694,0.0000,1
108695,0.0000,1
108696,2.0000,1
108697,0.0000,1
108698,0.0000,1
108699,0.0000,1
108700,0.0000,1
108701,0.0000,1
108702,0.0000,1
108703,0.0000,1
108704,0.0000,1
108705,0.0000,1
108706,0.0000,1
108707,0.0000,1
108708,0.0000,1
108709,0.0000,1
108710,0.0000,1
108711,0.0000,1
108712,0.0000,1
108713,0.0000,1
108714,0.0000,1
108716,0.0000,1
108717,0.0000,1
108718,0.0000,1
108719,0.0000,1
108720,0.0000,1
108721,0.0000,1
108722,0.0000,1
108723,0.0000,1
108724,0.0000,1
108725,0.0000,1
108726,0.0000,1
108727,0.0000,1
108728,0.0000,1
108729,0.0000,1
108730,0.0000,1
108731,0.0000,1
108732,0.0000,1
108733,0.0000,1
108734,0.0000,1
108735,0.0000,1
108736,0.0000,1
108737,0.0000,1
108738,0.0000,1
108739,0.0000,1
108740,0.0000,1
108741,0.0000,1
108742,0.0000,1
108743,0.0000,1
108744,0.0000,1
108745,0.0000,1
108746,0.0000,1
108747,0.0000,1
108748,0.0000,1
108749,0.0000,1
108750,0.0000,1
108751,0.0000,1
108752,0.0000,1
108753,0.0000,1
108754,0.0000,1
108755,0.0000,1
108756,0.0000,1
108757,0.0000,1
108758,0.0000,1
108759,0.0000,1
108760,0.0000,1
108761,0.0000,1
108762,0.0000,1
108763,0.0000,1
108764,0.0000,1
108765,0.0000,1
108766,0.0000,1
108767,0.0000,1
108768,0.0000,1
108769,0.0000,1
108770,0.0000,1
108771,0.0000,1
108772,0.0000,1
108773,0.0000,1
108774,0.0000,1
108775,0.0000,1
108776,0.0000,1
108777,0.0000,1
108778,0.0000,1
108779,0.0000,1
108780,0.0000,1
108781,0.0000,1
108782,0.0000,1
108783,0.0000,1
108784,0.0000,1
108785,0.0000,1
108786,0.0000,1
108787,0.0000,1
108788,0.0000,1
108789,0.0000,1
108790,0.0000,1
108791,0.0000,1
108792,0.0000,1
108793,0.0000,1
108794,0.0000,1
108795,0.0000,1
108796,0.0000,1
108797,0.0000,1
108798,0.0000,1
108799,0.0000,1
108800,0.0000,1
108801,0.0000,1
108802,0.0000,1
108803,0.0000,1
108804,0.0000,1
108805,0.0000,1
108806,0.0000,1
108807,0.0000,1
108808,0.0000,1
108809,0.0000,1
108810,0.0000,1
108811,0.0000,1
108812,0.0000,1
108813,0.0000,1
108814,0.0000,1
108815,0.0000,1
108816,0.0000,1
108817,0.0000,1
108818,0.0000,1
108819,0.0000,1
108820,0.0000,1
108821,0.0000,1
108822,0.0000,1
108823,0.0000,1
108824,0.0000,1
108825,0.0000,1
108826,0.0000,1
108827,0.0000,1
108828,0.0000,1
108829,0.0000,1
108830,0.0000,1
108831,0.0000,1
108832,0.0000,1
108833,0.0000,1
108834,0.0000,1
108835,0.0000,1
108836,0.0000,1
108837,0.0000,1
108838,0.0000,1
108839,0.0000,1
108840,0.0000,1
108841,0.0000,1
108842,0.0000,1
108843,0.0000,1
108844,0.0000,1
108845,0.0000,1
108846,0.0000,1
108847,0.0000,1
108848,0.0000,1
108849,0.0000,1
108850,0.0000,1
108851,0.0000,1
108852,0.0000,1
108853,0.0000,1
108854,0.0000,1
108855,0.0000,1
108857,2.0000,1
108858,0.0000,1
108859,0.0000,1
108860,0.0000,1
108861,3.0000,1
108862,0.0000,1
108863,0.0000,0
108864,0.0000,1
108865,0.0000,1
108866,0.0000,1
108867,0.0000,1
108868,0.0000,1
108869,0.0000,1
108870,0.0000,1
108871,0.0000,1
108872,0.0000,1
108873,0.0000,1
108874,2.0000,1
108875,0.0000,1
108876,0.0000,1
108877,0.0000,1
108878,0.0000,1
108879,0.0000,1
108884,0.0000,1
108890,0.0000,1
108891,0.0000,1
108892,0.0000,1
108893,0.0000,1
108894,0.0000,1
108895,0.0000,1
108896,0.0000,1
108897,0.0000,1
108898,0.0000,1
108899,0.0000,1
108900,0.0000,1
108901,0.0000,1
108902,0.0000,1
108903,0.0000,1
108904,0.0000,1
108905,0.0000,1
108906,0.0000,1
108907,0.0000,1
108908,0.0000,1
108909,0.0000,1
108910,0.0000,1
108911,0.0000,1
108912,0.0000,1
108913,0.0000,1
108914,0.0000,1
108915,0.0000,1
108916,0.0000,1
108917,0.0000,0
108918,0.0000,1
108919,0.0000,1
108920,0.0000,1
108921,2.0000,1
108922,0.0000,0
108923,0.0000,1
108924,4.0000,1
108925,1.0000,1
108926,0.0000,0
108927,0.0000,1
108928,0.0000,0
108929,0.0000,0
108930,0.0000,1
108931,0.0000,0
108932,0.0000,0
108933,0.0000,1
108934,0.0000,0
108935,0.0000,1
108936,0.0000,1
108937,0.0000,0
108938,0.0000,0
108939,0.0000,1
108940,0.0000,1
108941,0.0000,1
108942,0.0000,1
108943,0.0000,1
108944,0.0000,1
108945,0.0000,1
108946,0.0000,1
108947,0.0000,1
108948,0.0000,1
108949,0.0000,1
108950,0.0000,1
108951,0.0000,1
108952,0.0000,1
108953,0.0000,1
108954,0.0000,1
108955,0.0000,1
108956,0.0000,1
108957,0.0000,1
108960,0.0000,1
108962,4.0000,1
108963,0.0000,1
108964,0.0000,1
108965,0.0000,1
108966,0.0000,1
108967,0.0000,1
108968,0.0000,1
108969,0.0000,1
108970,0.0000,1
108971,0.0000,1
108972,0.0000,1
108973,0.0000,1
108974,0.0000,1
108975,0.0000,1
108976,0.0000,1
108977,0.0000,1
108978,0.0000,1
108979,0.0000,1
108980,0.0000,1
108981,0.0000,1
108982,0.0000,1
108983,0.0000,1
108984,0.0000,1
108985,0.0000,1
108986,0.0000,1
108987,0.0000,1
108988,0.0000,1
108989,0.0000,1
108990,0.0000,1
108991,0.0000,1
108992,0.0000,1
108993,0.0000,1
108994,0.0000,1
108995,0.0000,1
108996,0.0000,1
108997,0.0000,1
108998,0.0000,1
108999,0.0000,1
109000,0.0000,1
109001,0.0000,1
109002,0.0000,1
109003,0.0000,1
109004,0.0000,1
109005,0.0000,1
109006,0.0000,1
109007,0.0000,1
109008,0.0000,1
109009,0.0000,1
109010,0.0000,1
109011,0.0000,1
109012,0.0000,1
109013,0.0000,1
109014,0.0000,1
109015,0.0000,1
109016,0.0000,1
109017,0.0000,1
109018,0.0000,1
109019,0.0000,1
109020,0.0000,1
109021,5.0000,1
109022,7.0000,1
109023,5.0000,1
109024,2.0000,1
109025,6.0000,1
109026,7.0000,1
109027,7.0000,1
109028,1.0000,1
109029,0.0000,1
109030,10.0000,1
109031,6.0000,1
109032,12.0000,1
109033,0.0000,1
109034,8.0000,1
109035,4.0000,1
109036,8.0000,1
109037,0.0000,1
109038,0.0000,1
109039,2.0000,1
109040,0.0000,1
109041,0.0000,1
109042,4.0000,1
109043,1.0000,1
109044,1.0000,1
109045,0.0000,1
109046,0.0000,1
109047,0.0000,1
109048,0.0000,1
109049,0.0000,1
109050,0.0000,1
109051,0.0000,1
109052,0.0000,1
109053,0.0000,1
109054,0.0000,1
109055,0.0000,1
109056,0.0000,1
109057,0.0000,1
109058,0.0000,1
109059,2.0000,1
109060,0.0000,1
109061,0.0000,1
109062,1.0000,1
109063,9.0000,1
109064,2.0000,1
109065,2.0000,1
109066,0.0000,1
109067,2.0000,1
109068,5.0000,1
109072,0.0000,0
109073,3.0000,1
109074,0.0000,1
109075,0.0000,1
109076,0.0000,1
109077,2.0000,1
109078,0.0000,1
109079,0.0000,1
109080,0.0000,1
109081,0.0000,1
109082,0.0000,1
109083,0.0000,1
109084,0.0000,1
109085,0.0000,1
109086,0.0000,1
109087,0.0000,1
109088,0.0000,1
109089,0.0000,1
109090,3.0000,1
109091,0.0000,1
109092,5.0000,1
109093,3.0000,1
109094,0.0000,1
109095,2.0000,1
109096,0.0000,1
109097,0.0000,1
109098,0.0000,1
109099,0.0000,1
109100,0.0000,1
109101,0.0000,1
109102,0.0000,1
109103,0.0000,1
109104,0.0000,1
109105,0.0000,1
109106,0.0000,1
109107,0.0000,1
109108,9.0000,1
109109,4.0000,1
109110,0.0000,1
109111,0.0000,1
109112,0.0000,1
109113,0.0000,1
109114,0.0000,1
109115,0.0000,1
109116,0.0000,0
109117,0.0000,0
109118,0.0000,1
109119,0.0000,1
109120,0.0000,1
109121,0.0000,1
109122,0.0000,1
109123,0.0000,1
109124,0.0000,1
109125,0.0000,1
109126,0.0000,1
109127,0.0000,1
109128,0.0000,1
109129,0.0000,1
109130,1.0000,1
109131,1.0000,1
109132,3.0000,1
109133,0.0000,1
109134,2.0000,1
109135,0.0000,1
109136,0.0000,1
109137,0.0000,1
109138,0.0000,1
109139,0.0000,1
109140,0.0000,1
109141,0.0000,1
109143,0.0000,0
109144,0.0000,0
109145,1.0000,1
109146,0.0000,1
109147,0.0000,1
109148,0.0000,1
109149,0.0000,1
109150,0.0000,1
109151,0.0000,1
109152,0.0000,1
109153,0.0000,1
109154,0.0000,1
109155,0.0000,1
109156,0.0000,1
109158,0.0000,1
109159,0.0000,1
109160,0.0000,1
109161,0.0000,1
109162,0.0000,0
109163,0.0000,0
109165,0.0000,1
109166,0.0000,1
109168,0.0000,1
109169,0.0000,1
109171,0.0000,1
109172,0.0000,1
109173,0.0000,1
109175,0.0000,1
109176,0.0000,1
109177,0.0000,1
109178,0.0000,1
109179,0.0000,1
109180,0.0000,1
109181,0.0000,0
109182,0.0000,1
109183,0.0000,1
109184,0.0000,1
109185,2.0000,1
109186,0.0000,1
109187,4.0000,1
109188,0.0000,1
109189,0.0000,1
109190,93.0000,1
109191,0.0000,1
109192,0.0000,1
109193,0.0000,1
109194,0.0000,1
109195,0.0000,1
109200,0.0000,1
109202,0.0000,1
109210,0.0000,1
109212,0.0000,1
109213,0.0000,1
109214,2.0000,1
109215,0.0000,1
109216,0.0000,1
109217,1.0000,1
109218,0.0000,1
109219,0.0000,1
109220,0.0000,1
109221,0.0000,1
109222,3.0000,1
109223,0.0000,1
109224,3.0000,1
109225,0.0000,1
109226,0.0000,1
109227,0.0000,1
109229,0.0000,1
109232,0.0000,1
109233,0.0000,1
109234,0.0000,1
109235,0.0000,1
109236,0.0000,1
109237,0.0000,1
109238,0.0000,1
109239,0.0000,1
109240,0.0000,1
109241,1.0000,1
109242,0.0000,1
109243,1.0000,1
109244,0.0000,1
109245,2.0000,1
109246,2.0000,1
109247,0.0000,1
109248,0.0000,1
109249,0.0000,1
109250,0.0000,1
109251,0.0000,1
109252,0.0000,1
109253,0.0000,1
109254,0.0000,1
109255,0.0000,1
109256,0.0000,1
109257,0.0000,1
109258,0.0000,1
109259,2.0000,1
109260,0.0000,1
109261,0.0000,1
109262,0.0000,1
109263,0.0000,1
109267,0.0000,1
109327,0.0000,1
109328,0.0000,1
109329,0.0000,1
109330,0.0000,1
109331,0.0000,1
109332,0.0000,1
109333,0.0000,1
109334,0.0000,1
109335,0.0000,1
109336,0.0000,1
109337,0.0000,1
109338,3.0000,1
109339,0.0000,1
109340,4.0000,1
109341,0.0000,1
109342,0.0000,1
109343,0.0000,1
109344,0.0000,1
109345,0.0000,1
109346,0.0000,1
109347,1.0000,1
109348,0.0000,1
109349,0.0000,1
109350,0.0000,1
109351,0.0000,1
109352,0.0000,1
109353,0.0000,1
109354,0.0000,1
109355,0.0000,1
109356,0.0000,1
109357,0.0000,1
109358,0.0000,1
109361,0.0000,1
109362,0.0000,1
109364,0.0000,1
109365,0.0000,1
109366,0.0000,1
109367,0.0000,1
109368,0.0000,1
109369,1.0000,1
109370,0.0000,1
109371,0.0000,1
109372,1.0000,1
109373,0.0000,1
109374,0.0000,1
109375,0.0000,1
109376,0.0000,1
109377,0.0000,1
109378,0.0000,1
109379,0.0000,1
109380,0.0000,1
109381,0.0000,1
109382,0.0000,1
109383,0.0000,1
109384,7.0000,1
109385,0.0000,1
109386,0.0000,1
109387,0.0000,1
109388,0.0000,1
109389,0.0000,1
109390,0.0000,1
109391,0.0000,1
109392,0.0000,1
109393,0.0000,1
109394,0.0000,1
109395,0.0000,1
109396,0.0000,1
109397,0.0000,1
109400,0.0000,1
109401,0.0000,1
109402,0.0000,1
109403,0.0000,1
109404,0.0000,1
109405,0.0000,1
109406,0.0000,1
109407,0.0000,1
109408,3.0000,1
109409,0.0000,1
109410,5.0000,1
109411,3.0000,1
109412,5.0000,1
109413,0.0000,0
109414,0.0000,0
109415,0.0000,0
109416,0.0000,0
109417,0.0000,0
109418,0.0000,0
109419,0.0000,0
109420,0.0000,0
109433,0.0000,1
109434,0.0000,1
109435,0.0000,1
109436,0.0000,1
109437,0.0000,1
109438,0.0000,1
109439,0.0000,1
109440,0.0000,1
109441,0.0000,1
109442,0.0000,1
109443,0.0000,1
109444,0.0000,1
109445,0.0000,1
109446,0.0000,1
109447,0.0000,1
109448,0.0000,1
109449,0.0000,1
109450,0.0000,1
109451,0.0000,1
109452,0.0000,1
109453,0.0000,1
109454,0.0000,1
109455,0.0000,1
109456,0.0000,1
109457,0.0000,1
109458,0.0000,1
109459,0.0000,1
109460,0.0000,1
109461,0.0000,1
109462,0.0000,1
109463,0.0000,1
109464,0.0000,1
109465,0.0000,1
109466,0.0000,1
109467,0.0000,1
109468,0.0000,1
109469,0.0000,1
109470,0.0000,1
109471,0.0000,1
109472,0.0000,1
109473,0.0000,1
109474,0.0000,1
109475,0.0000,1
109476,0.0000,1
109477,0.0000,1
109478,0.0000,1
109479,0.0000,1
109480,0.0000,1
109481,0.0000,1
109482,0.0000,1
109483,0.0000,1
109484,0.0000,1
109485,0.0000,1
109486,0.0000,1
109487,0.0000,1
109488,0.0000,1
109489,0.0000,1
109490,0.0000,1
109491,0.0000,1
109492,0.0000,1
109493,0.0000,1
109494,0.0000,1
109495,0.0000,1
109496,0.0000,1
109497,0.0000,1
109498,0.0000,1
